case_id,CTR_SIZE,GROSS,YARD_SLOT,dwell_hours,flag_quarantine,flag_customs,flag_damage,n_events,n_unique_roles,n_unique_activities,hours_atb_to_discharge,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
MNBU3897689-2021-09-17,40.0,33.33,132.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU3902276-2021-08-26,40.0,33.33,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3903550-2021-07-30,40.0,31.5,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3905260-2021-08-20,40.0,33.21,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3906142-2021-08-12,40.0,33.21,6.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3906707-2021-09-04,40.0,21.8,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3907982-2021-08-26,40.0,33.21,42.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3908398-2021-07-13,40.0,31.84,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
MNBU3911745-2021-08-06,40.0,33.21,108.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU3917825-2021-07-30,40.0,33.21,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU3920855-2021-08-12,40.0,29.05,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3921321-2021-08-12,40.0,31422.0,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3922354-2021-09-17,40.0,33.33,40.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU3924085-2021-08-06,40.0,33.33,88.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU3924151-2021-08-26,40.0,33.33,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3924233-2021-08-26,40.0,33.33,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3925625-2021-08-20,40.0,33.52,12.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
MNBU3926410-2021-09-09,40.0,33.56,12.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU3927130-2021-08-12,40.0,29.05,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3929770-2021-08-26,40.0,33.33,58.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
MNBU3930088-2021-08-26,40.0,33.28,2.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU3933826-2021-09-09,40.0,33.56,4.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU3935095-2021-09-28,40.0,33.28,112.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
MNBU3937441-2021-08-06,40.0,33.28,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU3944040-2021-09-04,40.0,30821.0,12.0,,0,0,0,9,6,9,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,6.0
MNBU3953972-2021-07-30,40.0,31.2,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3954897-2021-08-26,40.0,33.28,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3957704-2021-08-26,40.0,33.28,120.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU3959712-2021-07-13,40.0,31.81,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,32.0
MNBU3960462-2021-07-03,40.0,8.94,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU3963306-2021-09-04,40.0,33.21,58.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU3966075-2021-09-04,40.0,33.21,52.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU3967913-2021-07-30,40.0,33.21,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3969829-2021-08-12,40.0,28258.0,18.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3970590-2021-08-26,40.0,33.21,32.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,22.0
MNBU3970835-2021-08-20,40.0,33.21,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU3974872-2021-08-12,40.0,33.21,6.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU3977110-2021-07-13,40.0,33.21,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU3977613-2021-07-21,40.0,33.21,8.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU3980915-2021-07-13,40.0,33.21,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3982965-2021-07-03,40.0,33.33,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3990301-2021-06-27,40.0,8.67,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU3991648-2021-09-04,40.0,26345.0,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3991822-2021-09-04,40.0,33.33,78.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU3994879-2021-08-06,40.0,33.33,108.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU3996341-2021-09-17,40.0,6777.0,18.0,,0,0,0,9,6,9,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU3997292-2021-08-20,40.0,33.28,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3997409-2021-08-06,40.0,23898.0,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU3998489-2021-07-21,40.0,33.28,42.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU3999150-2021-09-28,40.0,33.56,61.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0
MNBU3999269-2021-09-09,40.0,33.28,20.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4000980-2021-09-17,40.0,33.56,72.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
MNBU4002664-2021-08-20,40.0,33.28,8.0,,0,0,0,11,7,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4003402-2021-07-13,40.0,31.6,4.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3.0
MNBU4005262-2021-08-20,40.0,33.28,8.0,,0,0,0,11,7,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4006660-2021-08-26,40.0,33.28,8.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4016014-2021-08-26,40.0,33.28,26.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4016293-2021-08-26,40.0,33.28,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4028782-2021-08-20,40.0,33.28,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4035117-2021-07-21,40.0,33.56,6.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU4035246-2021-09-04,40.0,33.28,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4040089-2021-08-26,40.0,33.28,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4042250-2021-07-13,40.0,33.28,18.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4042780-2021-07-21,40.0,33.56,6.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU4042970-2021-07-30,40.0,31.26,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4045727-2021-09-04,40.0,8089.0,8.0,,0,0,0,9,6,9,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.0
MNBU4053656-2021-09-09,40.0,33.35,28.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
MNBU4055005-2021-08-20,40.0,33.35,38.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4057271-2021-08-20,40.0,33.35,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4058658-2021-09-09,40.0,33.56,14.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU4060779-2021-08-26,40.0,33.35,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4061501-2021-09-28,40.0,31.21,76.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
MNBU4062004-2021-09-17,40.0,33.35,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
MNBU4064080-2021-07-03,40.0,33.35,46.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4064310-2021-09-17,40.0,33.35,6.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU4065744-2021-08-20,40.0,33.35,42.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4066416-2021-08-06,40.0,33.35,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4066530-2021-09-28,40.0,33.35,134.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4068466-2021-07-30,40.0,33.56,66.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.0
MNBU4069267-2021-08-06,40.0,28374.0,6.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4071135-2021-07-30,40.0,8.61,8.0,,0,0,0,9,6,9,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
MNBU4076501-2021-07-13,40.0,33.35,46.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4078736-2021-09-17,40.0,33031.0,18.0,,0,0,0,9,6,9,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,17.0
MNBU4086583-2021-08-06,40.0,31528.0,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4086794-2021-09-04,40.0,33.35,44.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4090876-2021-08-12,40.0,21233.0,18.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4091888-2021-08-26,40.0,33.35,38.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4092523-2021-08-06,40.0,33.35,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4094953-2021-07-13,40.0,31588.0,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
MNBU4096935-2021-08-20,40.0,33.52,18.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4102365-2021-07-13,40.0,31.26,12.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3.0
MNBU4104250-2021-08-20,40.0,28956.0,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4105256-2021-09-28,40.0,33.35,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4107958-2021-08-06,40.0,33.52,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4112173-2021-08-20,40.0,26.4,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4112893-2021-07-13,40.0,7446.0,18.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4114448-2021-09-09,40.0,33.56,120.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU4116902-2021-09-04,40.0,33.35,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU4118762-2021-09-04,40.0,33.35,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4120585-2021-07-13,40.0,33.35,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4125632-2021-09-09,40.0,33.33,96.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
MNBU4126726-2021-08-26,40.0,33.33,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4126855-2021-08-12,40.0,31.12,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4127321-2021-07-21,40.0,33.33,40.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4128288-2021-07-30,40.0,33.56,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4132312-2021-07-13,40.0,33.35,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
MNBU4134188-2021-07-30,40.0,33.35,134.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU4135918-2021-07-13,40.0,33.35,4.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU4136529-2021-08-12,40.0,33.35,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4137084-2021-09-09,40.0,33.35,16.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,14.0
MNBU4137910-2021-09-09,40.0,33.56,4.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU4138476-2021-08-12,40.0,33.35,26.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU4142223-2021-07-03,40.0,8.69,4.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU4143390-2021-08-06,40.0,33.35,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4150960-2021-07-03,40.0,31.95,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4153320-2021-07-03,40.0,31.04,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4155133-2021-08-26,40.0,33.35,22.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4160320-2021-09-28,40.0,31298.0,112.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
MNBU4160417-2021-07-30,40.0,33.35,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4164686-2021-09-09,40.0,33.56,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU4164937-2021-07-30,40.0,33.35,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4172336-2021-07-03,40.0,33.35,68.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
MNBU4174513-2021-09-04,40.0,33.56,6.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4176795-2021-07-13,40.0,31984.0,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4178186-2021-08-26,40.0,33.35,38.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4178442-2021-07-13,40.0,8.62,4.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU4185858-2021-09-17,40.0,33.35,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
MNBU4187892-2021-07-21,40.0,33.35,12.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
MNBU4188625-2021-07-30,40.0,33.56,12.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU4194398-2021-07-21,40.0,33.35,40.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU4197313-2021-07-30,40.0,33.56,20.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4197458-2021-07-30,40.0,7643.0,8.0,,0,0,0,9,6,9,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
MNBU4198120-2021-07-13,40.0,33.56,22.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
MNBU4203550-2021-08-26,40.0,33.35,126.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
MNBU4204480-2021-09-04,40.0,31286.0,12.0,,0,0,0,9,6,9,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,6.0
MNBU4206987-2021-08-20,40.0,33.56,104.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
MNBU4211005-2021-07-30,40.0,33.56,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4219238-2021-09-28,40.0,33.47,38.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4229160-2021-08-06,40.0,33.47,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU4232501-2021-07-21,40.0,33.56,66.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7.0
MNBU4241099-2021-08-20,40.0,33.47,14.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4242027-2021-07-30,40.0,33.52,12.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4242794-2021-09-04,40.0,33.52,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
MNBU4244328-2021-09-04,40.0,33.56,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.0
MNBU4244544-2021-07-13,40.0,33.47,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4246803-2021-07-13,40.0,31.7,6.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,32.0
MNBU4247970-2021-07-30,40.0,33.47,14.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU4248046-2021-08-12,40.0,31.42,38.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU4251142-2021-09-17,40.0,33.56,72.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4256340-2021-09-28,40.0,33.35,2.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU4257198-2021-09-17,40.0,33.56,56.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.0
MNBU4259842-2021-09-28,40.0,33.35,82.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
MNBU9000978-2021-09-17,40.0,33.54,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
MNBU9007020-2021-07-03,40.0,33.54,8.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU9008520-2021-07-30,40.0,33.54,26.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
MNBU9012412-2021-09-09,40.0,33.54,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,21.0
MNBU9013276-2021-08-26,40.0,33.54,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU9014483-2021-08-20,40.0,33.54,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU9015710-2021-09-04,40.0,33.56,6.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU9017353-2021-07-30,40.0,33.54,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MNBU9017522-2021-08-06,40.0,33.54,18.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU9017688-2021-09-04,40.0,33.54,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU9017712-2021-09-04,40.0,33.54,110.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
MNBU9018961-2021-07-03,40.0,33.54,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU9024856-2021-08-12,40.0,33.3,134.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
MNBU9024964-2021-09-04,40.0,33.3,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU9025410-2021-08-20,40.0,33318.0,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
MNBU9027238-2021-09-09,40.0,33.56,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
MNBU9029138-2021-08-26,40.0,33.52,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
