case_id,CTR_SIZE,GROSS,YARD_SLOT,n_events,n_unique_activities,n_unique_roles,hours_atb_to_discharge,flag_quarantine,flag_customs,flag_damage,dwell_hours,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
AMFU3213451-2021-09-03,20.0,30.2,51.0,5,5,5,6.130685277777778,0,0,0,22.498055555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
AMFU3235168-2021-09-25,20.0,25.14,29.0,5,5,5,8.709600277777778,0,0,0,45.00833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMFU3236170-2021-08-14,20.0,26.6,41.0,3,3,3,5.098786666666667,0,0,0,72.82111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU3236863-2021-09-11,20.0,8.2,93.0,4,4,4,17.46785222222222,1,0,0,51.524166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
AMFU3239498-2021-08-14,20.0,19.4,119.0,5,5,5,5.0704569444444445,0,0,0,15.395555555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
AMFU3242784-2021-08-02,20.0,29.7,137.0,5,5,5,17.193993888888887,0,0,0,22.570555555555554,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU3244719-2021-08-09,20.0,28.8,37.0,3,3,3,11.653488333333332,0,0,0,72.78055555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMFU3251739-2021-08-09,20.0,23.31,19.0,5,5,5,13.649134722222223,1,0,0,21.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
AMFU3253665-2021-06-27,20.0,26.3,79.0,4,4,4,14.736866388888888,1,0,0,95.31666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
AMFU3262219-2021-08-12,20.0,26065.0,103.0,4,4,4,6.065021388888889,0,0,0,89.32416666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMFU3276629-2021-07-07,20.0,20.6,13.0,6,6,6,3.205165833333333,1,0,0,56.36666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20
AMFU3281179-2021-09-25,20.0,24.66,61.0,5,5,5,13.094325277777779,0,0,0,60.325,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU3282827-2021-09-25,20.0,21.63,107.0,5,5,5,11.625541944444445,1,0,0,40.077222222222225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU3284809-2021-08-18,20.0,29.43,85.0,3,3,3,11.269574722222222,0,0,0,114.71833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
AMFU4220645-2021-09-15,40.0,17.4,16.0,3,3,3,7.546812500000001,0,0,0,65.9786111111111,False,True,False,False,False,False,False,False,False,False,False,False,True,False,14
AMFU4252874-2021-08-22,40.0,24.1,100.0,3,3,3,7.506545277777778,0,0,0,47.404444444444444,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14
AMFU8422006-2021-07-07,40.0,25038.0,54.0,7,7,6,7.592348611111111,1,0,0,13.266666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
AMFU8554614-2021-08-26,40.0,30.46,44.0,6,6,6,5.654045277777778,1,0,0,22.871111111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
AMFU8672284-2021-08-04,40.0,24221.0,44.0,5,5,5,4.300341944444444,1,0,0,64.33472222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
AMFU8681481-2021-09-08,40.0,29.82,72.0,5,5,5,23.25458777777778,0,0,0,12.99388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
AMFU8750113-2021-08-04,40.0,28.1,58.0,5,5,5,12.326637499999999,0,0,0,15.530277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMFU8759698-2021-09-25,40.0,24.7,104.0,5,5,5,11.469782222222221,0,0,0,6.318888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU8775657-2021-08-10,40.0,29.8,28.0,3,3,3,4.422384722222222,0,0,0,51.76833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU8778105-2021-09-28,40.0,30.08,110.0,5,5,5,21.728583055555557,0,0,0,6.766388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
AMFU8792443-2021-07-31,40.0,12.18,28.0,3,3,3,8.407361111111111,0,0,0,184.80194444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU8802217-2021-08-27,40.0,29.34,80.0,5,5,5,19.329378611111114,0,0,0,59.49916666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
AMFU8816273-2021-07-26,40.0,30.0,54.0,5,5,5,12.0908675,0,0,0,7.133333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
AMFU8822091-2021-07-13,40.0,29.7,26.0,5,5,5,5.360688055555555,1,0,0,86.9,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9
AMFU8838797-2021-07-16,40.0,30135.0,96.0,3,3,3,7.653598055555556,0,0,0,171.66666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMFU8857992-2021-09-23,40.0,27.0,76.0,4,4,4,4.795465833333333,1,0,0,138.06861111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
AMFU8859444-2021-08-06,40.0,27014.0,52.0,5,5,5,20.359685,0,0,0,20.801111111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMFU8861040-2021-08-27,40.0,29.22,70.0,5,5,5,5.760088611111111,1,0,0,260.1622222222222,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9
AMFU8861328-2021-09-06,40.0,30.57,130.0,4,4,4,5.874092777777778,0,0,0,50.42666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12
AMFU8864965-2021-08-18,40.0,21.8,88.0,5,5,5,6.115965277777778,0,0,0,2.4916666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU8865283-2021-08-04,40.0,29.8,112.0,6,6,6,3.5168161111111114,0,0,0,10.583333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU8868575-2021-07-26,40.0,27.4,126.0,4,4,4,10.140397222222223,1,0,0,93.76666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
AMFU8872298-2021-08-24,40.0,29292.0,46.0,7,7,7,5.879308611111111,1,0,0,25.253611111111113,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
AMFU8876924-2021-07-16,40.0,27442.0,10.0,3,3,3,4.244410555555556,1,0,0,235.98333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
AMFU8883836-2021-07-07,40.0,29.12,52.0,5,5,5,3.465050555555556,1,0,0,23.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
AMFU8884940-2021-07-26,40.0,27.5,102.0,3,3,3,9.10569861111111,1,0,0,147.22472222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
AMFU8890645-2021-08-06,40.0,27.98,80.0,5,5,5,4.832215555555555,0,0,0,55.87111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
AMFU8940089-2021-08-28,40.0,29.64,102.0,5,5,5,6.995464722222222,0,0,0,25.9775,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
AMFU8950560-2021-08-07,40.0,5.84,88.0,4,4,4,4.355501944444445,0,0,0,73.4925,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
AMFU8953949-2021-08-07,40.0,27.8,14.0,4,4,4,3.0660927777777776,0,0,0,63.11833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
AMZU1393225-2021-08-10,20.0,6.4,97.0,3,3,3,6.106599444444445,0,0,0,141.52777777777777,False,True,False,False,False,False,False,False,False,False,False,False,True,False,14
APHU4642751-2021-08-17,45.0,20.08,152.0,5,5,5,3.6629772222222226,0,0,0,74.24888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6225459-2021-09-19,40.0,10.27,64.0,3,3,3,3.2797444444444444,0,0,0,140.39138888888888,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
APHU6228313-2021-07-19,40.0,30179.0,48.0,4,4,4,3.2165658333333336,1,0,0,157.11666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6230938-2021-08-06,40.0,29824.0,110.0,6,6,6,18.915006666666667,1,0,0,26.7625,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6237655-2021-07-31,40.0,31.37,8.0,4,4,4,5.142628055555555,0,0,0,42.700833333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6241125-2021-08-07,40.0,28489.0,88.0,5,5,5,8.471190277777778,1,0,0,108.32833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6241444-2021-08-29,40.0,20.38,92.0,4,4,4,9.194988055555557,0,0,0,83.72638888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6242245-2021-07-19,40.0,27452.0,76.0,3,3,3,13.759503611111112,1,0,0,223.91666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6244757-2021-08-06,40.0,23397.0,94.0,6,6,6,17.74086861111111,1,0,0,55.31611111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
APHU6256608-2021-07-16,40.0,28.1,50.0,4,4,4,24.092621666666666,1,0,0,214.08333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
APHU6275758-2021-07-19,40.0,28318.0,8.0,4,4,4,6.9963927777777775,1,0,0,155.18333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25
APHU6277025-2021-08-14,40.0,19.1,76.0,5,5,5,5.403400555555555,0,0,0,3.7019444444444445,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10
APHU6285993-2021-07-14,40.0,19087.0,58.0,4,4,4,6.527006944444444,0,0,0,132.45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
APHU6309117-2021-07-19,40.0,31.9,110.0,4,4,4,10.069724166666665,0,0,0,83.95,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6309164-2021-08-09,40.0,30.7,26.0,5,5,5,4.484456388888889,0,0,0,71.29583333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6309890-2021-07-31,40.0,16463.0,50.0,5,5,5,3.7413802777777776,0,0,0,51.29666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
APHU6319183-2021-08-28,40.0,28.3,78.0,4,4,4,6.153254722222222,1,0,0,61.959722222222226,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6320121-2021-08-22,40.0,29879.0,70.0,5,5,5,4.466420833333333,0,0,0,3.678888888888889,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8
APHU6322757-2021-09-27,40.0,5.5,60.0,5,5,5,9.604636111111112,0,0,0,14.147222222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6326433-2021-07-19,40.0,26545.0,94.0,4,4,4,2.161871111111111,1,0,0,205.76666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
APHU6326557-2021-08-25,40.0,26.4,120.0,5,5,5,3.1202536111111114,0,0,0,35.75111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6328499-2021-07-26,40.0,28.4,90.0,3,3,3,4.0321975,1,0,0,146.57,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
APHU6332776-2021-09-03,40.0,20.5,64.0,5,5,5,7.988754722222223,0,0,0,10.35361111111111,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10
APHU6332781-2021-09-08,40.0,27177.0,44.0,6,6,6,18.95263305555556,0,0,0,14.460277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6334866-2021-08-22,40.0,10.3,114.0,4,4,4,7.188478611111111,0,0,0,51.77583333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6336236-2021-09-18,40.0,30179.0,94.0,4,4,4,15.502351388888888,1,0,0,48.12555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6336616-2021-08-22,40.0,13.29,18.0,4,4,4,2.853455,0,0,0,50.11194444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6343718-2021-07-14,40.0,29.18,32.0,5,5,5,9.537567777777777,0,0,0,5.166666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7
APHU6344587-2021-08-14,40.0,15.9,72.0,3,3,3,7.313852222222222,0,0,0,226.51888888888888,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6344864-2021-09-19,40.0,28.0,40.0,4,4,4,3.563488611111111,0,0,0,27.698611111111113,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6346810-2021-09-08,40.0,30.25,94.0,5,5,5,15.317995833333335,0,0,0,11.4625,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12
APHU6349038-2021-08-25,40.0,27.5,78.0,4,4,4,6.6224944444444445,1,0,0,142.5988888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6352670-2021-08-06,40.0,22519.0,48.0,5,5,5,17.85402361111111,0,0,0,7.434166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6363381-2021-08-07,40.0,27452.0,38.0,6,6,6,7.639198888888889,1,0,0,71.92694444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
APHU6363421-2021-07-10,40.0,29.87,40.0,5,5,5,6.000164722222222,0,0,0,7.316666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6365050-2021-08-25,40.0,23.4,74.0,4,4,4,12.559761666666667,1,0,0,187.2097222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6365379-2021-08-25,40.0,28.6,156.0,5,5,5,5.617667222222222,0,0,0,11.261111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6367833-2021-08-06,40.0,22585.0,80.0,3,3,3,11.961604444444443,0,0,0,87.12138888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
APHU6369076-2021-07-21,40.0,8.46,24.0,4,4,4,2.6436630555555554,0,0,0,201.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19
APHU6370591-2021-09-01,40.0,28.2,42.0,5,5,5,4.023061944444445,0,0,0,23.764722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6378289-2021-08-24,40.0,29.26,26.0,4,4,4,3.810388888888889,0,0,0,18.493333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6398393-2021-07-06,40.0,20.3,44.0,5,5,5,2.3948130555555553,0,0,0,53.916666666666664,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
APHU6400232-2021-09-23,40.0,19.6,56.0,5,5,5,16.788232222222224,0,0,0,107.61055555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6400968-2021-08-06,40.0,28.92,44.0,5,5,5,15.697366666666666,1,0,0,99.43555555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
APHU6410159-2021-07-21,40.0,29.77,50.0,3,3,3,15.5228325,0,0,0,31.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11
APHU6424635-2021-09-15,40.0,26.2,26.0,5,5,5,2.0916694444444444,0,0,0,21.2075,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6427315-2021-08-04,40.0,32.5,116.0,4,4,4,16.844580833333335,1,0,0,40.6375,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6432435-2021-07-05,40.0,27.9,112.0,5,5,5,4.6619077777777775,0,0,0,17.483333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6442921-2021-08-13,40.0,19.75,104.0,4,4,4,2.5037011111111114,0,0,0,241.2588888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6443907-2021-07-02,40.0,25.04,28.0,4,4,4,8.918686666666668,0,0,0,16.766666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6444267-2021-08-04,40.0,24.4,78.0,5,5,5,7.529013611111111,0,0,0,21.0475,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
APHU6446275-2021-09-01,40.0,27.8,96.0,6,6,6,5.849281944444445,0,0,0,11.171111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
APHU6478797-2021-07-18,40.0,28101.0,74.0,4,4,4,8.55952361111111,1,0,0,244.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6486848-2021-09-18,40.0,26983.0,6.0,5,5,5,28.410452222222222,0,0,0,39.57888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6488054-2021-08-14,40.0,23.9,14.0,5,5,5,6.5369272222222214,1,0,0,110.12777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,21
APHU6489847-2021-08-25,40.0,27.4,120.0,5,5,5,24.387442222222223,0,0,0,13.259166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6490257-2021-08-09,40.0,18.4,10.0,5,5,5,4.037583888888888,0,0,0,66.69666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6491952-2021-08-14,40.0,8.0,96.0,5,5,5,18.566745555555556,0,0,0,45.81444444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6494313-2021-08-28,40.0,27764.0,58.0,5,5,5,9.123160833333333,1,0,0,87.07916666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6503694-2021-07-16,40.0,23.4,74.0,5,5,5,4.343825555555556,1,0,0,127.03333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6505969-2021-07-12,40.0,25.0,134.0,3,3,3,4.175781944444444,0,0,0,136.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6507160-2021-07-19,40.0,13545.0,102.0,4,4,4,2.163710555555556,0,0,0,178.33333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6510543-2021-08-06,40.0,22.15,44.0,5,5,5,18.317086944444448,0,0,0,84.71722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6511771-2021-06-30,40.0,26.8,34.0,5,5,5,3.1755983333333333,1,0,0,57.733333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6514600-2021-07-19,40.0,26545.0,96.0,4,4,4,8.889686944444444,1,0,0,171.18333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6516032-2021-07-13,40.0,29266.0,22.0,4,4,4,5.366981388888889,1,0,0,324.9166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6517321-2021-07-26,40.0,27.4,88.0,4,4,4,5.241752777777778,1,0,0,110.11666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6520259-2021-08-07,40.0,27452.0,26.0,5,5,5,8.429499722222223,1,0,0,108.07166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6522267-2021-09-11,40.0,32.4,130.0,5,5,5,8.440485833333334,0,0,0,84.94333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6522307-2021-08-06,40.0,27404.0,26.0,4,4,4,2.9981180555555556,1,0,0,78.04416666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6523345-2021-07-18,40.0,27452.0,62.0,4,4,4,5.071447777777777,1,0,0,119.75,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6534231-2021-07-05,40.0,29.0,22.0,5,5,5,8.943234444444444,0,0,0,12.933333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6541884-2021-06-28,40.0,9.37,132.0,4,4,4,2.1356308333333334,0,0,0,72.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
APHU6543892-2021-09-11,40.0,22762.0,60.0,4,4,4,15.192678611111111,0,0,0,244.47333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6544501-2021-09-23,40.0,22.8,64.0,5,5,5,11.571995555555556,0,0,0,134.99388888888888,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6553210-2021-07-28,40.0,14.2,40.0,5,5,5,3.14027,0,0,0,11.833333333333334,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10
APHU6554515-2021-07-19,40.0,9.6,134.0,4,4,4,2.206116388888889,0,0,0,54.43333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6564262-2021-08-06,40.0,27057.0,142.0,5,5,5,12.901549444444445,0,0,0,25.825833333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6568078-2021-07-19,40.0,27452.0,128.0,4,4,4,4.232221388888889,1,0,0,132.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
APHU6571050-2021-09-08,40.0,28.13,14.0,5,5,5,8.611683055555556,0,0,0,26.269444444444446,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9
APHU6571446-2021-09-03,40.0,13.9,122.0,4,4,4,3.9048180555555554,1,0,0,152.1611111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
APHU6571718-2021-08-29,40.0,17.8,28.0,4,4,4,4.975851111111111,0,0,0,56.47527777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
APHU6571739-2021-08-28,40.0,28.89,54.0,5,5,5,2.470758611111111,0,0,0,19.580833333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
